65  155  17
65  160  32
65  160  32
65  165  17

65  155  17
65  160  32
65  160  32
65  165  17

65  155  17
70  150  2
70  170  2
65  165  17

65  155  17
60  150  2
60  170  2
65  165  17

65  155  17
65  160  32
65  160  32
65  165  17

