150  100  22
160  100  42
160  140  42
150  140  22

150  100  22
160  100  42
160  140  42
150  140  22

150  100  22
160  100  2
160  140  2
150  140  22

150  100  22
140  100  2
140  140  2
150  140  22

150  100  22
160  100  42
160  140  42
150  140  22

