93.1421  132.475  2
96.2363  128.548  4
89.9521  123.597  4
86.8579  127.525  2

93.1421  132.475  2
90.0479  136.403  4
83.7637  131.452  4
86.8579  127.525  2

93.1421  132.475  2
90.0479  136.403  0
83.7637  131.452  0
86.8579  127.525  2

93.1421  132.475  2
96.2363  128.548  0
89.9521  123.597  0
86.8579  127.525  2

93.1421  132.475  2
96.2363  128.548  4
89.9521  123.597  4
86.8579  127.525  2

